date,price,ticker
2025-02-10,119.889733146008,JNJ
2025-02-11,121.59030430829154,JNJ
2025-02-12,121.5890706766045,JNJ
2025-02-13,121.29750390321622,JNJ
2025-02-14,121.8470633569292,JNJ
2025-02-17,121.94002356298802,JNJ
2025-02-18,122.92189919994469,JNJ
2025-02-19,122.01551733205972,JNJ
2025-02-20,125.61593212608122,JNJ
2025-02-21,124.40562594949148,JNJ
2025-02-24,125.16730606094673,JNJ
2025-02-25,127.27412091071092,JNJ
2025-02-26,127.46661413598,JNJ
2025-02-27,127.0404666031777,JNJ
2025-02-28,126.03224521992794,JNJ
2025-03-03,126.4056479968873,JNJ
2025-03-04,126.89029638047653,JNJ
2025-03-05,129.44784396826685,JNJ
2025-03-06,129.85268478308575,JNJ
2025-03-07,130.29033677073235,JNJ
2025-03-10,129.36471616673617,JNJ
2025-03-11,130.37127179940964,JNJ
2025-03-12,131.13936500426036,JNJ
2025-03-13,131.06118928283698,JNJ
2025-03-14,133.63606180276327,JNJ
2025-03-17,132.3929203340113,JNJ
2025-03-18,132.8930549799115,JNJ
2025-03-19,134.15719131021072,JNJ
2025-03-20,134.7894877600773,JNJ
2025-03-21,133.89244503221065,JNJ
2025-03-24,130.91752524256697,JNJ
2025-03-25,130.6822097340497,JNJ
2025-03-26,131.6418267329401,JNJ
2025-03-27,133.49325334868524,JNJ
2025-03-28,132.43908981910926,JNJ
2025-03-31,134.86446660513448,JNJ
2025-04-01,131.87174892518536,JNJ
2025-04-02,131.6649104224311,JNJ
2025-04-03,134.1665254494789,JNJ
2025-04-04,134.40247868199836,JNJ
2025-04-07,136.19922601180977,JNJ
2025-04-08,138.99050805394072,JNJ
2025-04-09,136.8193292529286,JNJ
2025-04-10,138.48570850520022,JNJ
2025-04-11,137.51075166490742,JNJ
2025-04-14,138.9389436989009,JNJ
2025-04-15,139.88374473478345,JNJ
2025-04-16,141.4018926826249,JNJ
2025-04-17,140.36904876871972,JNJ
2025-04-18,138.63317255356532,JNJ
2025-04-21,138.29330424868175,JNJ
2025-04-22,134.27991445932395,JNJ
2025-04-23,133.8490794200084,JNJ
2025-04-24,134.63479623297584,JNJ
2025-04-25,132.10577615816584,JNJ
2025-04-28,129.5640241749568,JNJ
2025-04-29,130.2148258030964,JNJ
2025-04-30,131.72026888220674,JNJ
2025-05-01,131.24004167106747,JNJ
2024-01-01,98.5492088749251,JPM
2024-01-02,98.58696349472183,JPM
2024-01-03,96.42578311574242,JPM
2024-01-04,97.95038934553506,JPM
2024-01-05,99.86097392243278,JPM
2024-01-08,96.72817275283842,JPM
2024-01-09,95.6866295693671,JPM
2024-01-10,94.81698284182887,JPM
2024-01-11,95.64063744872824,JPM
2024-01-12,96.97095472925716,JPM
2024-01-15,96.44498649726276,JPM
2024-01-16,95.70869634933284,JPM
2024-01-17,95.15457494966321,JPM
2024-01-18,97.07752007818681,JPM
2024-01-19,94.73507034393512,JPM
2024-01-22,95.3971041844041,JPM
2024-01-23,95.08310757243964,JPM
2024-01-24,97.33357726797446,JPM
2024-01-25,97.28930686223664,JPM
2024-01-26,98.57224386500503,JPM
2024-01-29,100.23052786237872,JPM
2024-01-30,102.73980035059861,JPM
2024-01-31,104.08885497642162,JPM
2024-02-01,107.35422169436063,JPM
2024-02-02,107.52786499533245,JPM
2024-02-05,108.53134970549469,JPM
2024-02-06,111.30434210655707,JPM
2024-02-07,110.50572140820447,JPM
2024-02-08,109.3510114896919,JPM
2024-02-09,108.89471896131396,JPM
2024-02-12,108.08578726702099,JPM
2024-02-13,108.26816190706425,JPM
2024-02-14,109.8117265158461,JPM
2024-02-15,109.15780665336749,JPM
2024-02-16,107.7641724856027,JPM
2024-02-19,107.08652124196743,JPM
2024-02-20,107.58027036377366,JPM
2024-02-21,105.89432527738586,JPM
2024-02-22,108.91717301230656,JPM
2024-02-23,108.2361868378516,JPM
2024-02-26,108.95905753117474,JPM
2024-02-27,108.72837797818828,JPM
2024-02-28,111.50170345265863,JPM
2024-02-29,114.57737164975859,JPM
2024-03-01,116.51569726423632,JPM
2024-03-04,117.47029112476534,JPM
2024-03-05,117.17246732722644,JPM
2024-03-06,117.17872227976765,JPM
2024-03-07,117.18098169351174,JPM
2024-03-08,114.76979374643103,JPM
2024-03-11,114.72132749388511,JPM
2024-03-12,117.07781529170269,JPM
2024-03-13,115.98218943111706,JPM
2024-03-14,117.34387825904294,JPM
2024-03-15,118.26597400094494,JPM
2024-03-18,117.36890379685482,JPM
2024-03-19,117.33766902961793,JPM
2024-03-20,117.86533562159622,JPM
2024-03-21,117.37537128498994,JPM
2024-03-22,116.63943130927072,JPM
2024-03-25,115.90604445601956,JPM
2024-03-26,117.83027017130505,JPM
2024-03-27,117.3391750390908,JPM
2024-03-28,115.88557533696387,JPM
2024-03-29,114.04219767890282,JPM
2024-04-01,112.11289635114902,JPM
2024-04-02,115.47993837274315,JPM
2024-04-03,115.67112746196763,JPM
2024-04-04,116.57549446961686,JPM
2024-04-05,114.20584512970184,JPM
2024-04-08,115.31329779049636,JPM
2024-04-09,114.13680833906403,JPM
2024-04-10,114.62796982203908,JPM
2024-04-11,113.27996626478196,JPM
2024-04-12,113.57032859869203,JPM
2024-04-15,113.86083977332919,JPM
2024-04-16,112.56709555472413,JPM
2024-04-17,111.10194647667912,JPM
2024-04-18,110.64854136168918,JPM
2024-04-19,111.88785056139946,JPM
2024-04-22,112.75998257796468,JPM
2024-04-23,113.52414835297321,JPM
2024-04-24,112.24819001812392,JPM
2024-04-25,110.3352503647125,JPM
2024-04-26,110.45321772852998,JPM
2024-04-29,109.90441408311752,JPM
2024-04-30,107.16048296622866,JPM
2024-05-01,107.1693402336784,JPM
2024-05-02,110.07952624410962,JPM
2024-05-03,113.11854553876462,JPM
2024-05-06,111.04408727367023,JPM
2024-05-07,111.5450647935327,JPM
2024-05-08,108.04084044918952,JPM
2024-05-09,109.73813884684697,JPM
2024-05-10,109.8100396117443,JPM
2024-05-13,111.34290584391839,JPM
2024-05-14,110.63581852761956,JPM
2024-05-15,110.13747181110651,JPM
2024-05-16,110.88619319698776,JPM
2024-05-17,110.15077100857911,JPM
2024-05-20,111.82383124898384,JPM
2024-05-21,113.19073515330781,JPM
2024-05-22,113.60576512274051,JPM
2024-05-23,112.77359530839414,JPM
2024-05-24,112.28943371579373,JPM
2024-05-27,114.47374143928367,JPM
2024-05-28,116.51839737991952,JPM
2024-05-29,119.5704790258984,JPM
2024-05-30,121.23049894448857,JPM
2024-05-31,119.92159944853759,JPM
2024-06-03,123.23979224760144,JPM
2024-06-04,121.14126868793969,JPM
2024-06-05,121.4242972266068,JPM
2024-06-06,120.61562131517806,JPM
2024-06-07,119.2473732398145,JPM
2024-06-10,117.39776409432207,JPM
2024-06-11,119.41941500026269,JPM
2024-06-12,121.55152337583996,JPM
2024-06-13,122.44396008429501,JPM
2024-06-14,125.59399070537505,JPM
2024-06-17,124.66457721951855,JPM
2024-06-18,124.52052944986488,JPM
2024-06-19,124.63118277401705,JPM
2024-06-20,126.03830706450967,JPM
2024-06-21,126.21156250014268,JPM
2024-06-24,125.96317995776737,JPM
2024-06-25,125.46289232562943,JPM
2024-06-26,126.50900536934839,JPM
2024-06-27,126.42372096795826,JPM
2024-06-28,124.7751299724966,JPM
2024-07-01,124.20873845144357,JPM
2024-07-02,125.62166966761009,JPM
2024-07-03,124.54354692230089,JPM
2024-07-04,124.99193988443753,JPM
2024-07-05,126.95440207627281,JPM
2024-07-08,126.6223179359754,JPM
2024-07-09,127.51290751836046,JPM
2024-07-10,127.73261404100285,JPM
2024-07-11,129.069385060751,JPM
2024-07-12,128.89642737532958,JPM
2024-07-15,127.9803918928185,JPM
2024-07-16,128.6235769261291,JPM
2024-07-17,129.44861042728763,JPM
2024-07-18,130.79417361870463,JPM
2024-07-19,133.25854885093463,JPM
2024-07-22,133.95235361407373,JPM
2024-07-23,133.1322282145365,JPM
2024-07-24,130.77862388730136,JPM
2024-07-25,130.43450575584598,JPM
2024-07-26,132.45056852648608,JPM
2024-07-29,132.40504773388648,JPM
2024-07-30,132.4246899723134,JPM
2024-07-31,130.6372417430817,JPM
2024-08-01,131.447200755952,JPM
2024-08-02,132.7001431106604,JPM
2024-08-05,132.95497818906597,JPM
2024-08-06,132.80419791854013,JPM
2024-08-07,132.84402612579152,JPM
2024-08-08,135.5880795534176,JPM
2024-08-09,137.4974864996173,JPM
2024-08-12,137.6713911076007,JPM
2024-08-13,135.2731482764917,JPM
2024-08-14,134.79175033571124,JPM
2024-08-15,136.42716221930965,JPM
2024-08-16,136.14295615270504,JPM
2024-08-19,138.16604482756355,JPM
2024-08-20,140.25472205894917,JPM
2024-08-21,143.4287943401652,JPM
2024-08-22,141.40823582691192,JPM
2024-08-23,141.112974259866,JPM
2024-08-26,141.40819397332223,JPM
2024-08-27,144.4622051745355,JPM
2024-08-28,143.1055244611743,JPM
2024-08-29,142.50077254073835,JPM
2024-08-30,141.11588562152184,JPM
2024-09-02,142.6935941015581,JPM
2024-09-03,144.14507953035172,JPM
2024-09-04,144.0734961959098,JPM
2024-09-05,145.1084460778879,JPM
2024-09-06,142.45245594019417,JPM
2024-09-09,145.14836608271798,JPM
2024-09-10,144.43412748392595,JPM
2024-09-11,143.75952477590678,JPM
2024-09-12,145.57337391992664,JPM
2024-09-13,145.98179542902022,JPM
2024-09-16,145.3449255993417,JPM
2024-09-17,144.72800043412224,JPM
2024-09-18,143.6491965102266,JPM
2024-09-19,142.8432786559872,JPM
2024-09-20,142.0339727498622,JPM
2024-09-23,141.47665637226152,JPM
2024-09-24,139.3383101984436,JPM
2024-09-25,140.651906564735,JPM
2024-09-26,140.97981478355135,JPM
2024-09-27,138.74856660498008,JPM
2024-09-30,138.43861862155498,JPM
2024-10-01,136.54293824322536,JPM
2024-10-02,134.74158048569777,JPM
2024-10-03,134.35731951105478,JPM
2024-10-04,134.8085413620559,JPM
2024-10-07,133.1148008152608,JPM
2024-10-08,134.07726595494896,JPM
2024-10-09,133.56791981632068,JPM
2024-10-10,132.71911987061196,JPM
2024-10-11,132.12393343816208,JPM
2024-10-14,131.66280921049906,JPM
2024-10-15,130.4177762750936,JPM
2024-10-16,132.0035231264088,JPM
2024-10-17,130.96844704303385,JPM
2024-10-18,134.07632095609338,JPM
2024-10-21,134.79721408282586,JPM
2024-10-22,133.62760482123147,JPM
2024-10-23,135.35975926890706,JPM
2024-10-24,135.3583507758096,JPM
2024-10-25,135.21851217687276,JPM
2024-10-28,134.5840876865974,JPM
2024-10-29,131.42515344145352,JPM
2024-10-30,130.8043924837391,JPM
2024-10-31,131.6749547999991,JPM
2024-11-01,129.49726925466098,JPM
2024-11-04,130.54464393024793,JPM
2024-11-05,132.206407168017,JPM
2024-11-06,130.6074090323242,JPM
2024-11-07,129.52711368940277,JPM
2024-11-08,129.99683978857823,JPM
2024-11-11,128.99829439848293,JPM
2024-11-12,129.19473022194867,JPM
2024-11-13,130.57090318909488,JPM
2024-11-14,129.61345549577797,JPM
2024-11-15,128.83446803532019,JPM
2024-11-18,128.6173834891274,JPM
2024-11-19,127.98800731053919,JPM
2024-11-20,126.42489835140444,JPM
2024-11-21,129.58877575840458,JPM
2024-11-22,130.1037542929596,JPM
2024-11-25,131.1486715081787,JPM
2024-11-26,128.90602888228844,JPM
2024-11-27,128.09448700376998,JPM
2024-11-28,127.97694724628113,JPM
2024-11-29,129.5661788216932,JPM
2024-12-02,128.34608675696157,JPM
2024-12-03,130.29222802974354,JPM
2024-12-04,130.01516638817816,JPM
2024-12-05,131.3248832652886,JPM
2024-12-06,131.96240968231535,JPM
2024-12-09,130.72774305485078,JPM
2024-12-10,129.193517502056,JPM
2024-12-11,128.09740753281676,JPM
2024-12-12,129.18659033054163,JPM
2024-12-13,128.49152509521326,JPM
2024-12-16,130.90912686828312,JPM
2024-12-17,132.0350145201686,JPM
2024-12-18,133.6893790863287,JPM
2024-12-19,133.66285828191323,JPM
2024-12-20,133.58636762686405,JPM
2024-12-23,131.06914975646075,JPM
2024-12-24,132.30614677405174,JPM
2024-12-25,132.301425275432,JPM
2024-12-26,134.65875755221447,JPM
2024-12-27,134.29339345235218,JPM
2024-12-30,134.8298367405186,JPM
2024-12-31,135.7175312849001,JPM
2025-01-01,134.94432380496008,JPM
2025-01-02,136.16286876230816,JPM
2025-01-03,133.9228868190222,JPM
2025-01-06,134.03784602795952,JPM
2025-01-07,134.43678505717003,JPM
2025-01-08,135.10377708878985,JPM
2025-01-09,134.99699980676365,JPM
2025-01-10,133.26323773906316,JPM
2025-01-13,133.10975146435246,JPM
2025-01-14,132.05792836975132,JPM
2025-01-15,129.98689054685434,JPM
2025-01-16,129.6481723187522,JPM
2025-01-17,133.78124658600046,JPM
2025-01-20,133.46612039877664,JPM
2025-01-21,134.16814325002412,JPM
2025-01-22,133.83741247010767,JPM
2025-01-23,136.4258152744919,JPM
2025-01-24,138.2210267661339,JPM
2025-01-27,138.56385895509803,JPM
2025-01-28,141.02229776604582,JPM
2025-01-29,141.3824130821105,JPM
2025-01-30,140.32658635796042,JPM
2025-01-31,140.12517098622806,JPM
2025-02-03,139.83236932895147,JPM
2025-02-04,138.75245971370612,JPM
2025-02-05,138.2433706761148,JPM
2025-02-06,139.8892212427541,JPM
2025-02-07,138.82707251874035,JPM
2025-02-10,137.2630363195626,JPM
2025-02-11,135.89092639263328,JPM
2025-02-12,135.66645233351505,JPM
2025-02-13,137.3834377611832,JPM
2025-02-14,138.3303023066294,JPM
2025-02-17,139.57895077937803,JPM
2025-02-18,139.93411062853187,JPM
2025-02-19,138.98262507424772,JPM
2025-02-20,139.85202120644465,JPM
2025-02-21,140.4854618692239,JPM
2025-02-24,139.76708225409902,JPM
2025-02-25,138.0559825984294,JPM
2025-02-26,140.61313299301946,JPM
2025-02-27,140.43129524441423,JPM
2025-02-28,139.11089263373958,JPM
2025-03-03,139.8941632885129,JPM
2025-03-04,140.41378071085285,JPM
2025-03-05,141.98604173582459,JPM
2025-03-06,142.3567022603792,JPM
2025-03-07,145.84089601225998,JPM
2025-03-10,144.53638567458202,JPM
2025-03-11,145.12104686967936,JPM
2025-03-12,146.38742876510037,JPM
2025-03-13,143.98658490884247,JPM
2025-03-14,145.59490868211788,JPM
2025-03-17,144.83636762108344,JPM
2025-03-18,142.78945236631154,JPM
2025-03-19,142.7425112083534,JPM
2025-03-20,141.50309890800352,JPM
2025-03-21,141.24562677309075,JPM
2025-03-24,141.31203651876024,JPM
2025-03-25,141.41218837779653,JPM
2025-03-26,143.1471284732468,JPM
2025-03-27,142.46028966840984,JPM
2025-03-28,141.61483153214735,JPM
2025-03-31,141.28247440893273,JPM
2025-04-01,140.85358900939858,JPM
2025-04-02,139.4131611719053,JPM
2025-04-03,138.4493321599037,JPM
2025-04-04,137.60276344189006,JPM
2025-04-07,137.34182953902516,JPM
2025-04-08,139.09899247441464,JPM
2025-04-09,140.47991435143712,JPM
2025-04-10,142.97235815943932,JPM
2025-04-11,141.7607305446217,JPM
2025-04-14,141.1923236383224,JPM
2025-04-15,140.50193167565413,JPM
2025-04-16,140.7046618972594,JPM
2025-04-17,140.4934343029115,JPM
2025-04-18,141.68270871578565,JPM
2025-04-21,143.41070626492458,JPM
2025-04-22,146.5949818016721,JPM
2025-04-23,148.56083955636876,JPM
2025-04-24,146.8647043680379,JPM
2025-04-25,146.2222014116627,JPM
2025-04-28,146.07573902361855,JPM
2025-04-29,144.39896733416387,JPM
2025-04-30,143.79265579609734,JPM
2025-05-01,143.02738014404278,JPM
2024-01-01,102.34637100965394,MS
2024-01-02,102.33941706672616,MS
2024-01-03,102.23041402955641,MS
2024-01-04,103.45079913687984,MS
2024-01-05,106.34178169382704,MS
2024-01-08,104.44680290638256,MS
2024-01-09,101.91927996782196,MS
2024-01-10,102.66747111542561,MS
2024-01-11,102.01328301209772,MS
2024-01-12,102.03236940367076,MS
2024-01-15,100.3935748977981,MS
2024-01-16,101.39865764266784,MS
2024-01-17,101.38212420660437,MS
2024-01-18,98.41277444648773,MS
2024-01-19,99.02794087732343,MS
2024-01-22,96.06770249286257,MS
2024-01-23,94.91889689856455,MS
2024-01-24,93.71652862890134,MS
2024-01-25,92.92115226628033,MS
2024-01-26,93.04497695407967,MS
2024-01-29,91.71838528514625,MS
2024-01-30,90.87610988563762,MS
2024-01-31,90.50446833165543,MS
2024-02-01,88.37988442126121,MS
2024-02-02,89.4934878324811,MS
2024-02-05,87.6413960537405,MS
2024-02-06,85.48408637924702,MS
2024-02-07,85.11577698533907,MS
2024-02-08,83.44575717130557,MS
2024-02-09,85.63375685258566,MS
2024-02-12,85.17623026925662,MS
2024-02-13,84.2476583920181,MS
2024-02-14,83.77914560008553,MS
2024-02-15,82.62630967407458,MS
2024-02-16,81.2025138890299,MS
2024-02-19,79.9202368566111,MS
2024-02-20,81.63628985442922,MS
2024-02-21,81.24841825384983,MS
2024-02-22,80.24959014037711,MS
2024-02-23,78.87020513347196,MS
2024-02-26,76.35186797897744,MS
2024-02-27,76.08186324892618,MS
2024-02-28,74.14489027903062,MS
2024-02-29,73.51450295503987,MS
2024-03-01,72.41931931872992,MS
2024-03-04,71.52136906419662,MS
2024-03-05,73.52509303003029,MS
2024-03-06,76.27780013010886,MS
2024-03-07,80.25808974124848,MS
2024-03-08,82.63086146970281,MS
2024-03-11,81.28682358101766,MS
2024-03-12,81.01348850821928,MS
2024-03-13,82.45425919727987,MS
2024-03-14,83.05190392043352,MS
2024-03-15,83.06242134365748,MS
2024-03-18,83.80916592415642,MS
2024-03-19,85.66513040297369,MS
2024-03-20,86.56521708241162,MS
2024-03-21,85.68430613583826,MS
2024-03-22,86.82195926032223,MS
2024-03-25,86.8782103349282,MS
2024-03-26,87.49695067627137,MS
2024-03-27,88.44407592667712,MS
2024-03-28,89.00371894530696,MS
2024-03-29,87.75637281700267,MS
2024-04-01,85.82225126360646,MS
2024-04-02,85.56334564645856,MS
2024-04-03,83.14266478971834,MS
2024-04-04,81.87776763015938,MS
2024-04-05,82.8955975908692,MS
2024-04-08,83.76126303002445,MS
2024-04-09,84.88964452844019,MS
2024-04-10,84.5067507807158,MS
2024-04-11,85.22044829827091,MS
2024-04-12,86.13931058768078,MS
2024-04-15,85.24995298853497,MS
2024-04-16,82.41181719779436,MS
2024-04-17,78.19481946782864,MS
2024-04-18,80.61202608684704,MS
2024-04-19,79.0123435819822,MS
2024-04-22,77.70888740307464,MS
2024-04-23,76.29851343716857,MS
2024-04-24,75.96007614341627,MS
2024-04-25,75.73342939266615,MS
2024-04-26,74.78909552334667,MS
2024-04-29,74.03256421507436,MS
2024-04-30,71.78913857392813,MS
2024-05-01,71.59047012624809,MS
2024-05-02,73.45324400447184,MS
2024-05-03,74.61041528625383,MS
2024-05-06,75.29886864196676,MS
2024-05-07,74.10335891993013,MS
2024-05-08,77.00007926275464,MS
2024-05-09,76.21372268077653,MS
2024-05-10,78.90961321033494,MS
2024-05-13,78.00217584948322,MS
2024-05-14,77.00008836635834,MS
2024-05-15,76.12857887508844,MS
2024-05-16,74.98641576599496,MS
2024-05-17,76.60628069575645,MS
2024-05-20,77.14625183996647,MS
2024-05-21,76.57228826547112,MS
2024-05-22,75.93808993758115,MS
2024-05-23,74.65261958643663,MS
2024-05-24,75.47229465906882,MS
2024-05-27,76.13275167804481,MS
2024-05-28,75.8698239058355,MS
2024-05-29,75.07603026593102,MS
2024-05-30,73.83745161957643,MS
2024-05-31,72.45854927224237,MS
2024-06-03,72.4378011600137,MS
2024-06-04,71.69068237113656,MS
2024-06-05,73.12617490258822,MS
2024-06-06,72.39430157987492,MS
2024-06-07,71.43452108881623,MS
2024-06-10,70.2765477683626,MS
2024-06-11,70.99201391886977,MS
2024-06-12,73.71603812169465,MS
2024-06-13,77.05372270455173,MS
2024-06-14,78.78728552761908,MS
2024-06-17,80.48822603574584,MS
2024-06-18,81.24452600753693,MS
2024-06-19,83.15251988569739,MS
2024-06-20,85.84294654939605,MS
2024-06-21,85.30857234992486,MS
2024-06-24,82.38472399701413,MS
2024-06-25,81.51965216032809,MS
2024-06-26,79.95987654546889,MS
2024-06-27,78.59471045866364,MS
2024-06-28,79.06578483303548,MS
2024-07-01,81.22157177268068,MS
2024-07-02,82.87862529802428,MS
2024-07-03,83.4221292398611,MS
2024-07-04,81.82509011542817,MS
2024-07-05,81.32475581977057,MS
2024-07-08,81.85431068067429,MS
2024-07-09,81.91615880658276,MS
2024-07-10,84.8372347404378,MS
2024-07-11,86.48627043309702,MS
2024-07-12,86.9402373355067,MS
2024-07-15,89.9258305005218,MS
2024-07-16,89.89292665262057,MS
2024-07-17,86.42137654835278,MS
2024-07-18,87.7395923616042,MS
2024-07-19,86.35646795573246,MS
2024-07-22,85.90278611641912,MS
2024-07-23,88.70500015030451,MS
2024-07-24,89.27376350264234,MS
2024-07-25,88.84142300870778,MS
2024-07-26,87.06370461217236,MS
2024-07-29,86.24429172687934,MS
2024-07-30,83.4757496121261,MS
2024-07-31,82.97795920911692,MS
2024-08-01,82.7942005789258,MS
2024-08-02,82.50411864769725,MS
2024-08-05,83.01224555221094,MS
2024-08-06,85.30232034632877,MS
2024-08-07,86.51832869223672,MS
2024-08-08,86.40120496174455,MS
2024-08-09,87.35372387596529,MS
2024-08-12,88.7215631785639,MS
2024-08-13,89.33122357624389,MS
2024-08-14,90.9109963234219,MS
2024-08-15,89.49820227983567,MS
2024-08-16,89.82480425476263,MS
2024-08-19,91.45858546055204,MS
2024-08-20,91.38444898818612,MS
2024-08-21,92.48863979541005,MS
2024-08-22,90.01965370603637,MS
2024-08-23,89.73652037907989,MS
2024-08-26,92.93300700628939,MS
2024-08-27,91.80532061665396,MS
2024-08-28,94.10154325220842,MS
2024-08-29,97.72128332345254,MS
2024-08-30,97.60123451986043,MS
2024-09-02,96.82294208641284,MS
2024-09-03,97.76296674803577,MS
2024-09-04,93.42775653003255,MS
2024-09-05,93.03792618571002,MS
2024-09-06,93.87551785506844,MS
2024-09-09,95.62866914643499,MS
2024-09-10,95.54974542138717,MS
2024-09-11,97.09783920037776,MS
2024-09-12,97.72081204328632,MS
2024-09-13,98.34642364165713,MS
2024-09-16,101.08551142157656,MS
2024-09-17,99.17564098995015,MS
2024-09-18,95.15906630433673,MS
2024-09-19,95.38175301581131,MS
2024-09-20,92.36286081183786,MS
2024-09-23,91.73127445512432,MS
2024-09-24,89.09282677386533,MS
2024-09-25,90.00389935648974,MS
2024-09-26,87.55741411333794,MS
2024-09-27,86.5741686809773,MS
2024-09-30,85.05233665124265,MS
2024-10-01,87.60305710676892,MS
2024-10-02,87.62049856064363,MS
2024-10-03,87.89786259150321,MS
2024-10-04,86.9173586207289,MS
2024-10-07,86.83632291729903,MS
2024-10-08,88.81306647013382,MS
2024-10-09,90.57362624474088,MS
2024-10-10,91.56088202180219,MS
2024-10-11,93.27130063450437,MS
2024-10-14,92.29993199063132,MS
2024-10-15,93.6638046820228,MS
2024-10-16,93.59861276696024,MS
2024-10-17,92.56725427753018,MS
2024-10-18,92.8847410348965,MS
2024-10-21,92.23450355349557,MS
2024-10-22,92.02807796753795,MS
2024-10-23,91.05039618455037,MS
2024-10-24,91.0404862546971,MS
2024-10-25,90.6982991397794,MS
2024-10-28,90.91477077084268,MS
2024-10-29,91.42560951949785,MS
2024-10-30,95.09986679524077,MS
2024-10-31,94.92349466924158,MS
2024-11-01,97.06704971844388,MS
2024-11-04,98.2700068025138,MS
2024-11-05,98.36399882410099,MS
2024-11-06,96.43323100367485,MS
2024-11-07,96.17549281790792,MS
2024-11-08,96.81198961468273,MS
2024-11-11,96.44562823335959,MS
2024-11-12,96.59226261485654,MS
2024-11-13,101.10594469359653,MS
2024-11-14,101.74353684849922,MS
2024-11-15,101.94444549938889,MS
2024-11-18,100.43758113768064,MS
2024-11-19,99.18511421797669,MS
2024-11-20,100.87979492699971,MS
2024-11-21,101.75064215212758,MS
2024-11-22,103.78940340006889,MS
2024-11-25,102.92930558590112,MS
2024-11-26,102.41687062525492,MS
2024-11-27,101.40045864782172,MS
2024-11-28,101.8804649770888,MS
2024-11-29,103.43752752716505,MS
2024-12-02,104.94365050073192,MS
2024-12-03,103.12300965805872,MS
2024-12-04,102.97628360781411,MS
2024-12-05,100.44343273967264,MS
2024-12-06,101.15429156985321,MS
2024-12-09,101.68715823667789,MS
2024-12-10,102.67664504358738,MS
2024-12-11,105.08424587784393,MS
2024-12-12,107.81744089132894,MS
2024-12-13,106.93688112097402,MS
2024-12-16,107.20340169401294,MS
2024-12-17,106.96681779062492,MS
2024-12-18,106.2822688886207,MS
2024-12-19,104.48567882338043,MS
2024-12-20,104.91679897773427,MS
2024-12-23,106.96792874320074,MS
2024-12-24,108.1432283540948,MS
2024-12-25,108.77738666050388,MS
2024-12-26,110.059264278996,MS
2024-12-27,109.9487639397189,MS
2024-12-30,110.55414375538453,MS
2024-12-31,112.92653040635223,MS
2025-01-01,112.78232939908386,MS
2025-01-02,112.76226440976737,MS
2025-01-03,115.64074658693123,MS
2025-01-06,113.516979759321,MS
2025-01-07,113.38675794060069,MS
2025-01-08,115.4152287740489,MS
2025-01-09,117.48638348897614,MS
2025-01-10,118.001230028209,MS
2025-01-13,115.86084930403987,MS
2025-01-14,117.96970184805627,MS
2025-01-15,119.30217022461245,MS
2025-01-16,121.25945418718825,MS
2025-01-17,121.62250192677355,MS
2025-01-20,122.98000910888467,MS
2025-01-21,123.51666574466086,MS
2025-01-22,123.18164344122395,MS
2025-01-23,127.65167695559259,MS
2025-01-24,128.0802469598871,MS
2025-01-27,127.57049200988129,MS
2025-01-28,128.24201051558026,MS
2025-01-29,127.7495165844951,MS
2025-01-30,127.08292338873602,MS
2025-01-31,127.28448615271546,MS
2025-02-03,125.73714124429269,MS
2025-02-04,126.70376856709228,MS
2025-02-05,124.97888983071195,MS
2025-02-06,127.83112410571496,MS
2025-02-07,126.56279710698364,MS
2025-02-10,126.71371741195114,MS
2025-02-11,125.55180308253179,MS
2025-02-12,127.14876970365698,MS
2025-02-13,126.56060636589245,MS
2025-02-14,124.6978585291565,MS
2025-02-17,124.62659522694884,MS
2025-02-18,123.50678939115774,MS
2025-02-19,124.49361461026578,MS
2025-02-20,125.49259553330826,MS
2025-02-21,123.59157071621279,MS
2025-02-24,124.71278578644807,MS
2025-02-25,124.08716617051837,MS
2025-02-26,122.583012206286,MS
2025-02-27,125.11657489926725,MS
2025-02-28,124.65593686480246,MS
2025-03-03,121.58543654572935,MS
2025-03-04,121.02076768424527,MS
2025-03-05,122.92761798140876,MS
2025-03-06,121.6491341590519,MS
2025-03-07,120.29578866882372,MS
2025-03-10,119.99675245669896,MS
2025-03-11,119.6433837567203,MS
2025-03-12,120.12522471725389,MS
2025-03-13,120.60289198203378,MS
2025-03-14,120.18411249827486,MS
2025-03-17,117.90958118440687,MS
2025-03-18,118.00289853192074,MS
2025-03-19,121.75625437647749,MS
2025-03-20,120.97147323531892,MS
2025-03-21,121.41307970862789,MS
2025-03-24,122.83821821844812,MS
2025-03-25,121.84435999638929,MS
2025-03-26,122.1654912211581,MS
2025-03-27,119.23569848400604,MS
2025-03-28,117.91774917929871,MS
2025-03-31,118.24736779984036,MS
2025-04-01,118.56739098060241,MS
2025-04-02,119.54174619070096,MS
2025-04-03,117.37873570924204,MS
2025-04-04,119.9815341247762,MS
2025-04-07,119.6228079204637,MS
2025-04-08,120.27129525823344,MS
2025-04-09,119.44268574258363,MS
2025-04-10,119.35500347486115,MS
2025-04-11,120.5054436146608,MS
2025-04-14,122.590145924387,MS
2025-04-15,124.06500357915,MS
2025-04-16,125.34523217099702,MS
2025-04-17,126.14022672724589,MS
2025-04-18,124.34561551801913,MS
2025-04-21,121.61790254203439,MS
2025-04-22,120.41141717393702,MS
2025-04-23,118.39565260492117,MS
2025-04-24,117.79144756936479,MS
